CandidateId,Sha256,FileName,FamilyId,Split,HeaderOcrConfidence,HeaderSource,VisualReferenceType,VisualReferenceLabel,VisualReferenceObservation,VisualReferenceIsGroundTruth,QrLabels,CanonicalTitleTypes,CanonicalTitleEvidence,SemanticCueTypes,DeterministicDecision,ResolutionReason,GateReason,DecisionEvidence,Residual,ResidualDiagnosticGroup,SemanticNeed,EvidenceGap,VisualReferenceBinaryAgreement
R000086,8679AF44469FF9AA689315147277CB2AD7730B02C966251EF88D6734C02F8E39,Z001023266963.pdf,F-2BB844855EB604B9AC78,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Solicitud de servicios/orden administrativa.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000083,0A5F6FAB0981F8D8C0879EA76AAEBD4B446107AB6A6FD15FF23DA0C86EB33B90,Z001023435568.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || N*1020-00967648,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000098,8D46878EDAE2D7879432B49A9B7CA06617C68A69A712020F769B4F957EBD61DF,Z001023422218.pdf,F-768E689B43DC4B18F437,DEVELOPMENT,0.88,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura de servicio eléctrico Edesur.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""CALCULADOSCOMOPONDERACIONDEAMBOSPERIODOSALAFECHADEEMISIONDELAPRESENTEESTESUMNOREGISTRAFACTURASPENDIENTESDEPAGOPORCONSUMOEELECTRICAESTAFACTURAPOSEEDEBITO"", ""OriginalLine"": ""calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito"", ""LineNumber"": 90, ""Position"": 86, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,"calculados como ponderación de ambos periodos. A la fecha de emisión de la presente, este sum. no registra facturas pendientes de pago por consumo e. eléctrica. Esta factura posee débito",True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000135,A6F677AC979547DCA61C3C09F51FEC807ECF0EE10C90B36C0AA6BA18AFCCD40D,Z001023435617.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000074,DA26E17D532C04114C812C63E84D2D9A9E533821C5AF289467BD03078CF2B0AA,Z001023266967.pdf,F-5C5C283B8712D7428849,DEVELOPMENT,0.88,H1D10B_TEXT_ZIP,COMPROBANTE_BANCARIO,OTRO_DOCUMENTO,Boletas/comprobantes de depósito.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,STRUCTURED_BANK_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Reconocer estructura/intención de depósito o comprobante bancario sin depender de un título fiscal conocido.,
R000103,3494E27BFA6FF4EC7A1E28005D4F49419F2BA970B9D285C76FAD740EA341BF38,Z001023435570.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 9, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || | N*1020-00967650,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000027,AFE5C07F754EC3FF5C6ED21342EB7F60B5116385BF2E096B9D6F69631879E471,Z001023435562.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 10, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || | N*1020-00965800,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000024,ED6DA68BBBAD2D35F398BBBC9B2F280D0285969D325BBD7559D2F60031221717,Z001023435612.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000017,E3F9AE97E2B319B35810355921AC7D47007E9B7D769F95083E54A20666DA225E,Z001023266965.pdf,F-490B09D4B30C8EC7D033,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,COMPROBANTE_BANCARIO,OTRO_DOCUMENTO,Comprobante/boleta de depósito.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,STRUCTURED_BANK_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Reconocer estructura/intención de depósito o comprobante bancario sin depender de un título fiscal conocido.,
R000130,A7622D943E2C55E1267BAB01BE6F0EA30658F64D967AE038F22845EDE38B62B9,Z001023435603.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || N?1020-00968194,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000094,C56F123F393BB64598BE69DCB37593BDFC52727C444D22CDD615B952C5124854,Z001023435576.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || N?1020-00968189,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000100,EEAABE46C4993290A0083DAFDA13EE6121EF807C061364CA9242D401AE006593,Z001023435622.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""A | Nota de Crédito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A | Nota de Crédito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000005,E5A80D52B6CFE0A932901333CAD5F1540E5B2904D2D7E25F034C49F025279E80,Z001023435569.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 3, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || N*1020-00967649,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000007,037701D5FED89A093E0504409BF6AE6060A2E1FB5E3360732F402A402E8F2E8E,Z001023435577.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Swiss Medical.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURA"", ""OriginalLine"": ""A | Factura"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,TITLE_LINE_WITH_ADJACENT_ID,A | Factura || N?1020-00968190,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
